267.237,18228,54.9252,36.7886,41.0326,923.881,-0.000210724,19.3536,106.882,242.874,87.4334,5.40119,123.727,3342.28,73.7559,26.329,442.507,14294.4,38.8555,0.188499,154.482,95.4565,14.3367,6.03376,37.9965,1274.12,1.193,-5.15118e-005,4.03188,7656.24,0.872794,3.12394,9.55487,25.1155,10.0224,0.364106,387.902,85.564,8.66896,9.62665e-005,524.4,127.745,238.185,-0.000237965,31.5502,178.664,4.10596,0.0451325,7.36666,6.52414,0.233835,0.667341,0.0927968,2.66259,4.58982e-005,-6.63436e-006,4.35768,208.245,1.70205,0.000223959,42.5942,100.348,14.8136,-0.000127025,18.1307,952.164,7.72228,0.390554,12.8683,668.151,350.414,0.285535,0.314233,25.8528,2.15694,10.2326,0.206594,105.265,0.0991876,16.1863,132.867,34.5739,1.39593,4.35089,83.3463,5454.79,30.7332,-7.86196e-005,114.716,504.67,47.7851,-0.000107328,7.90693,56.8849,9.95636,-1.95198e-005,0.553299,1.0176,-5.53393e-005,0.154502,0.131191,1698.64,1.23994,0.446424,20.0067,79.9573,17.2365,65.9403,4769.26,1151.82,0.000142003,272.417,216.709,1555.85,616.894,5.6932,1.93243,413.177,4.92663,9.96334e-005,2.4446,21.6348,0.471363,7.1244e-005,0.0234992,2146.64,3.69825,6.32361,0.735208,2643.49,7.23122e-005,4.61223,62.726,69.6359,0.817197,0.220174,138.231,318.358,11.9244,53.2033,116.92,1002.91,22.1518,0.96572,49.3515,26.8731,3.38282,0.636348,11.3712,156.587,0.000156232,0.067258,55.536,32.7995,16.3627,2.28538,23.0554,1329.27,28.5889,87.711,68.3827,517.623,24.0683,60.6864,720.983,698.319,177.062,6.83015,72.9187,169.803,0.0155272,2.80255,540.468,2.55482,1.66857,9.15469,798.405,11018.6,5.242,204.191,33.6772,2916.34,15.2119,45.3288,604.536,4282.25,228.264,1.7497,331.97,144.179,306.702,1.31225,1376.2,294.783,20.8728,12.5532
0.113485,-0.0188951,-0.0623739,0.0148016,-0.0597246,0.0325855,-0.0566554,-0.0132296,-0.0999719,-0.134409,0.087295,-0.0402768,-0.0193828,0.120342,0.107366,-0.039406,0.0912867,0.0659502,-0.120386,-0.0265665,0.0334165,0.0109905,-0.146643,-0.00988612,0.0364271,0.0440324,-0.0262117,0.0227761,-0.00353116,-0.115583,-0.0234245,-0.0101592,-0.054511,0.0437568,-0.00280145,0.00405627,0.0116255,0.0822805,0.0645683,0.0162933,0.00419056,0.0917306,-0.0571308,-0.00165353,0.0470741,0.0809174,-0.11359,0.0106472,0.0284936,0.00393309,-0.025726,0.0157524,0.00190848,-0.054099,0.0057246,-0.0200453,-0.0324687,0.11335,0.0107023,0.00164945,-0.00582569,-0.0736943,0.0709491,-0.000942168,0.0906396,-0.0195984,0.053253,0.0128989,0.00626644,-0.0493827,-0.13682,-0.0185384,0.00855737,-0.0969522,-0.0944527,0.0275487,-0.0582853,-0.135057,-0.0226361,0.0958201,-0.164322,0.060385,-0.0136344,0.0496428,-0.0199605,-0.156614,0.0964477,-0.00165041,0.153836,-0.045089,0.112542,0.0132901,0.0793308,0.0753273,-0.0563028,0.00535923,-0.00936485,-0.0531111,-0.0618997,0.000215461,-0.0102628,-0.0375653,-0.0192508,0.0177416,0.00393979,0.0255604,-0.0233916,-0.0118029,0.0510277,0.0742987,-0.0595359,-0.0206242,0.187779,-0.0277336,0.064137,-0.0263509,0.0705719,0.0442987,-0.124233,0.00128085,0.0178844,-0.000414704,-0.140052,-0.0178199,-0.0241193,-0.0560536,-0.0214027,-0.0395142,-0.0524792,0.0375243,0.00654802,0.0411617,0.0829738,-0.0935415,0.0149032,0.0377306,-0.0364072,-0.0147442,0.0967187,-0.0954627,0.0166931,-0.181549,-0.105083,-0.0415983,-0.0145455,0.021436,-0.12858,0.0111047,-0.0782287,0.0968118,-0.159512,-0.0267701,0.0304929,0.0756529,0.01603,-0.0734019,-0.121483,0.127248,0.0495527,0.00525072,0.0897126,-0.111332,0.00232244,0.12025,0.0351961,-0.0655871,-0.109247,0.00656484,-0.0980009,0.0117572,0.00981169,-0.0423429,-0.0596229,-0.0542787,-0.00632783,-0.0149217,-0.0994555,0.0411179,-0.0315824,-0.0848695,1.95803e-005,0.00428854,-0.00289215,0.00131032,-0.149627,-0.0753241,0.120974,0.0640517,-0.111192,-0.0699617,0.230775,0.0463994,0.181189,-0.0651699,0.0161142,0.0549244
0.0575645,0.400032,0.0163683,0.022861,-0.00701908,0.216446,-0.00546985,-0.00225106,-0.00632428,0.109906,-0.0164979,-0.00111861,-0.0314983,0.0843997,-0.0489001,0.0078821,-0.025148,0.0582749,-0.0474935,0.00592077,-0.00887749,0.0448389,-0.0163853,0.00511446,0.0127277,0.0370014,0.0040399,0.00335102,0.00384652,0.0187977,0.00568122,-0.000912337,0.00521843,-0.0104589,0.0116277,-0.00092281,-0.022593,0.0206978,-0.012478,0.00280091,-0.0310361,0.0594782,-0.0369462,0.00608896,-0.000983859,0.0645693,-0.00938652,0.007508,0.00330433,0.0325908,0.00473458,0.00642063,0.00135962,0.00714896,0.00361169,0.00109114,0.0158872,0.0995298,0.0306462,0.00108432,-0.0256386,0.116486,0.0141087,0.000326716,-0.0737926,0.0910055,-0.0653444,0.00082961,-0.0219823,0.0697547,-0.0605869,0.0134117,0.00864807,0.0454772,-0.0171063,0.026639,0.0110172,0.0207071,-0.00205147,0.0266454,0.0150871,0.0229662,0.00278084,0.0183576,-0.00272785,0.0961182,-0.0374578,0.00288056,-0.0605717,0.0496656,-0.0976657,-0.00263878,-0.0434045,-0.0323671,-0.0919405,-0.00916829,-0.00630459,-0.0819594,-0.0558548,0.00249723,0.00836836,-0.0852136,-0.0177839,0.0107296,0.0298983,-0.0706905,0.00156547,-0.00160547,0.0325083,-0.0320692,0.0164691,-0.0351442,-0.0621121,-0.153271,-0.134522,-0.00275477,-0.00620178,0.0407712,-0.0769799,-0.000318752,-0.000890777,0.154248,-0.00616207,0.00509167,-0.000914807,0.156249,-0.00743983,0.0198772,0.0132132,0.0727515,0.00238751,0.0282664,0.0376186,0.0353314,0.0154878,0.00638886,-0.111585,0.0129283,0.0284158,-0.0291705,0.0540363,-0.073539,-0.0347061,0.00834411,0.103011,0.106754,0.0367564,0.0150944,-0.0384162,0.139794,0.0154948,0.00857466,-0.0613339,0.0103793,-0.0448991,0.0142887,0.0236984,-0.0893256,0.00852355,0.00849728,0.0323909,-0.0523539,0.0395836,-0.0210296,-0.138603,-0.00238944,-0.0118128,-0.00288654,0.109295,0.0476696,0.00079389,0.0398139,0.144201,0.217723,0.00827335,0.107644,-0.0821889,0.378258,0.00334943,0.026402,-0.135088,0.170947,0.0448048,-0.110174,-0.000921927,-0.188955,0.083944,-0.0502808,-0.0283945,-0.160716,-0.0256223,-0.0157461,-0.0707819,-0.0795279,-0.0870588,0.00621922
-0.0701183,0.010667,0.164971,-0.131776,0.072206,0.0498028,-0.290011,0.00894928,-0.000410341,-0.0847912,-0.0636185,0.0762219,0.0864907,0.0655086,0.141281,0.0787888,-0.0423081,0.0127431,0.0907573,0.0564614,-0.0233998,-0.107285,0.0678906,0.0336856,0.053542,0.0322872,0.0262483,-0.00988626,-0.0582087,0.015069,0.113865,-0.0320361,-0.0166572,-0.10813,0.106891,0.00691943,-0.110021,0.0651832,0.0561998,-0.0111567,0.148269,0.0114406,-0.11356,-0.0283706,0.0573253,-0.0468834,0.0716607,-0.00729251,0.0531366,0.0532704,0.0429296,-0.0331414,0.00073651,0.101606,0.00482923,0.00169183,0.0179936,0.0964064,0.104131,-0.00664878,0.0195104,-0.0282273,-0.0548409,0.0213737,0.0042389,0.0245956,-0.0265233,0.0178893,0.124082,-0.0401513,0.108459,0.00746447,0.057284,0.0709368,0.0201718,-0.0342633,-0.0466608,-0.0356809,-0.0158896,-0.0929135,0.0726033,0.0970541,-0.027194,-0.10138,0.0929461,-0.0492103,0.085905,-0.0144255,-0.115438,0.0628868,-0.0842939,0.00343835,-0.0535544,-0.0549209,0.0664975,0.00609499,0.0533495,-0.0274701,0.0748603,0.0532038,0.0184269,-0.00919221,-0.012176,0.0407804,-0.0941897,0.0446176,-0.0172172,0.0475257,-0.0471967,-0.0376239,-0.0864672,-0.0162556,-0.0952161,0.0649767,0.0102042,0.00149681,0.0151826,-0.0470963,-0.0845634,-0.0150974,0.00364028,-0.0312543,0.0128139,-0.0369478,0.0625922,-0.0319904,-0.0101495,0.0201205,0.0869479,0.00930602,0.000710446,0.158086,-0.0469575,-0.0432345,-0.0271341,0.0941589,0.0104358,0.00497097,-0.041595,0.111982,-0.0614066,0.0626399,0.0116098,-0.0310396,0.0785509,0.14093,-0.00724969,-0.00382827,-0.10943,-0.00769806,0.0114475,0.0180522,0.141479,-0.0304834,-0.0251809,0.063219,0.126868,0.119427,0.10319,0.0638319,0.0809382,-0.0699595,-0.0684525,0.0962839,-0.128478,0.0504567,-0.0154756,-0.0073593,0.0670267,0.108266,0.0105463,-0.0432252,0.000960297,-0.123196,-0.0265611,-0.0741071,-0.0416518,-0.0288813,-0.0845902,-0.126278,0.00139141,0.11218,-0.128675,-0.0215157,-0.22526,-0.0785643,0.0219471,0.0410247,0.000149827,-0.0477669,-0.0114282,-0.0504358,0.0702016,-0.016833,0.119389,-0.111601
0.085433,0.00725351,0.141447,0.144654,0.0606688,-0.0134564,0.111257,0.106422,-0.0267704,-0.091922,-0.147401,-0.00961465,0.136308,0.0511069,0.15198,0.0342682,0.0681238,0.0290642,0.127932,0.114106,-0.0766455,0.0456779,-0.0527383,0.0254664,0.0684352,-0.0519911,-0.0819516,-0.0219027,-0.0299277,-0.0797412,0.0187968,-0.0484748,0.105485,0.0780923,0.140352,0.00776993,0.0455035,0.0751256,0.0342273,0.0104936,0.00558677,-0.103652,-0.0574546,0.0130785,0.0775325,0.17915,-0.0574997,0.0304481,0.0231617,0.080511,-0.0202072,0.0402355,-0.0153053,-0.104156,-0.0147822,-0.00221085,0.090195,0.0929405,0.000946249,0.0179058,0.0282641,-0.063302,0.114239,0.0126106,-0.0260764,-0.00840485,0.0500954,0.0265852,-0.040857,-0.0441971,-0.0338246,-0.0430751,-0.047591,0.0562978,-0.0259918,-0.00366545,0.00137988,0.133466,-0.065526,0.165255,-0.0276533,0.0176525,0.0218123,-0.105015,-0.0544593,-0.0625073,0.0246458,0.0398078,0.00298753,0.0288203,-0.00799075,-0.00306348,0.0155696,-0.0717042,-0.0780145,0.0111916,0.0236891,0.172079,0.0090055,0.0320197,-0.00575535,0.151675,0.010043,-0.00452988,-0.0485516,-0.236637,-0.0352389,-0.0150844,-0.0137352,0.166306,-0.000896603,-0.108321,0.0128848,0.0557445,-0.11233,-0.0208756,0.0232888,-0.0615414,0.0048854,0.00559417,0.0307692,-0.0301273,0.0226729,0.0693754,0.00699284,0.0135682,0.038122,0.117334,-0.014443,-0.0150005,0.0685169,0.00456621,-0.0243796,0.0120705,-0.0187163,-0.0266618,-0.0887114,0.0036079,-0.15332,0.0573163,0.000232121,0.0946676,-0.112991,0.0917055,-0.0936454,-0.0665971,0.0819136,0.0160524,0.0571401,-0.0201787,0.0457088,-0.00392642,-0.00231665,0.126519,-0.0704538,0.0764384,-0.146895,0.00459952,0.136477,0.0501659,-0.0885438,0.103518,0.0288127,-0.0804736,0.042216,-0.0424022,0.0223639,-0.0113943,-0.0635193,0.0335715,-0.0141063,0.100277,0.0287324,0.0202962,0.0103204,0.10359,-0.0711074,0.00243493,-0.0607259,0.0151766,0.0959547,0.0188806,-0.0570847,-0.0203906,-0.0380281,-0.0517127,0.0532891,-0.00413494,0.211077,-0.0671423,-0.0528523,-0.00219238,-0.00122886,0.0619143,0.095805,0.049893
-0.000387809,0.0169213,-0.0227854,-0.00250976,0.153795,-0.0309306,-0.0513503,0.0839295,0.0033537,0.0453424,-0.0569778,-0.142066,0.0138758,0.0483685,-0.0504812,-0.192388,0.00397234,-0.0536,0.0451676,0.0557958,-0.106378,0.026684,0.0120004,0.0103997,0.0224818,-0.044744,-0.030523,0.00565526,0.0809693,-0.0141545,0.0182839,-0.0199599,0.0599535,0.0750685,-0.0150814,0.0350101,-0.0526633,0.0262437,-0.131139,0.0171125,0.00361288,0.00333481,-0.0402509,-0.00527297,-0.0337771,-0.00519752,-0.0115458,0.00641144,-0.0294155,-0.0305622,-0.0158609,0.0280683,-0.0152321,-0.0913117,-0.00664418,-0.00827036,-0.0170632,0.0820027,-0.0215875,0.0176692,0.0450177,-0.138919,0.00518933,0.0173799,-0.0603872,0.0126737,0.0313095,0.0458902,-0.0243178,-0.0411584,0.158824,-0.00825588,-0.0205077,0.121106,0.00248122,-0.0250586,0.00714569,-0.0344581,-0.0210209,0.0472023,0.0729578,-0.0997169,-0.0139697,-0.00102072,-0.0717704,0.0554313,0.0100655,0.0492178,0.228933,-0.00201334,-0.141295,0.0147735,0.015844,-0.0707471,-0.0835519,0.00546561,0.0233894,-0.0188377,-0.0285159,-0.0253704,0.0045152,0.0733901,-0.0838551,-0.116356,0.0864806,-0.0305891,0.0160092,-0.0888294,0.0308794,0.0474437,-0.0649006,-0.0487544,-0.00361199,-0.0846805,0.173348,-0.0567461,0.0287075,0.120002,-0.105387,0.00155141,-0.00795862,-0.0561665,0.00421882,-0.0197749,0.00515301,-0.0531537,0.0445567,0.0136771,-0.0109228,0.024443,-0.0600235,0.0294634,-0.0534411,-0.0179529,0.0213093,-0.0456137,-0.102879,0.0106318,0.037351,0.0387059,-0.0983986,0.0224926,0.0505847,-0.116392,0.111673,-0.00144312,-0.110587,-0.0495487,0.131287,0.109764,-0.00366446,-0.0335226,0.0854821,-0.204642,0.191629,0.0150026,0.00491867,0.196195,-0.0784171,0.0966258,0.040297,0.00594612,0.101526,-0.024856,0.019587,-0.0338969,0.179162,0.168502,0.104925,-0.00898055,-0.0424056,0.115826,-0.141284,0.0178552,-0.0549192,0.0144247,-0.0402964,-0.0733115,0.0511307,-0.032036,-0.174881,0.12419,-0.101451,-0.0949029,0.167465,-0.0555213,-0.0136444,0.0542768,-0.0621293,0.0452709,0.0102607,0.0333617,-0.00642537,0.0156853,0.0623588,-0.0260463
0.0423918,-0.274928,0.0120678,-0.0188604,-0.0664257,0.623545,0.0696039,-0.0154357,-0.0329789,0.186428,0.0878056,-0.061345,0.0467962,-0.0367801,0.0745701,-0.0374476,-0.00817261,0.0107498,0.011717,-0.0480143,-0.047693,0.0476459,0.0331014,-0.00433117,-0.0721401,0.018251,0.01078,0.00463199,0.0271067,0.233825,0.0453694,-0.00605082,0.0234075,0.192695,0.0501584,-0.00870692,0.00385374,0.120161,-0.00152845,-0.00233233,-0.026589,0.0337323,0.0257973,0.000519746,-0.0369152,0.0482964,0.0284035,0.0129807,-0.0534297,0.0465951,0.0139421,0.0158952,-0.012398,0.0250804,0.00509489,0.0119875,-0.00539208,0.0975244,0.0277541,-0.00109278,0.0235626,0.0319141,-0.0553341,0.00277013,0.0162082,0.0557133,-0.00352892,0.00170076,-0.0119603,-0.138263,0.0522078,-0.0117124,-0.0211373,-0.160617,0.0338822,-0.0253971,-0.0299279,-0.065154,0.00578109,-0.0419046,0.0614914,0.0976423,-0.00103306,0.0385353,-0.0479483,-0.0670085,-0.106297,-0.00727958,0.0389931,-0.0824578,-0.0766498,0.00263325,0.0504604,0.0334702,0.0412036,0.00472664,0.0190695,0.0804744,0.0364876,-0.00118819,0.0132804,-0.0129303,0.010556,-0.00833936,-0.0651653,-0.0232705,-0.00382688,-0.0426113,0.0679111,-0.0328306,-0.00571508,-0.00502746,-0.0563374,-0.0437622,-0.0439434,-0.00361352,0.0550483,-0.0269098,0.0550491,0.00294981,0.0146195,0.0211816,0.0583873,-0.0072251,-0.0036976,-0.0095446,-0.0302939,-0.00624689,-0.0107007,-0.116218,-0.0237331,0.0260942,-0.0702778,-0.0258989,0.00235041,0.0173078,-0.057498,0.0638689,0.0476263,0.00664039,-0.139899,0.0962873,0.0112139,-0.00499468,0.051094,0.0148371,0.0454467,-0.00226664,-0.0506375,-0.0204304,-0.0049033,-0.00535121,-0.0327294,-0.0251379,-0.0283115,-0.00353073,0.000595032,0.0747501,-0.0203829,0.019569,-0.0675318,0.0929619,-0.00461351,0.0164616,0.0222871,-0.12242,0.0106208,-0.0153755,-0.0260973,-0.0475677,-0.0019881,-0.0205353,0.0553417,-0.0281861,0.00471701,0.0311198,-0.0544273,-0.0268158,-0.0087079,-0.00772191,0.0973394,-0.0687945,0.0265025,-0.0808728,0.0180638,0.0166299,0.0314975,-0.0079125,-0.0583907,0.0282223,0.0659154,0.0097031,-0.0248641,-0.0738291,0.0504234,0.0109151
-0.0325123,0.00379261,0.0398499,-0.0138059,-0.0113571,-0.0138538,-0.0378606,0.0716679,-0.0311054,0.0331295,0.0395368,-0.0509621,-0.035092,0.00446398,-0.0125476,0.00342357,-0.0127438,0.0308549,-0.104535,-0.0248676,0.00138584,0.0017553,0.042824,-0.0529489,-0.116457,0.0444853,-0.126242,-0.00180587,0.104806,-0.00829987,0.0143457,-0.201037,0.0671623,0.014092,-0.0370837,0.0585626,0.0375178,0.0385233,0.0416014,0.167371,0.059283,-0.0411116,0.0209692,0.0629158,-0.0142326,-0.0103626,-0.0187085,-0.105248,0.0919963,0.00279013,-0.0134057,0.241004,0.0812905,-0.0373763,-0.00585194,0.061965,-0.0490559,-0.0271778,0.0641765,-0.184367,-0.0768809,-0.0348068,0.00428623,-0.155298,-0.0334352,0.0290438,-0.0207162,-0.14033,-0.103746,0.0306426,0.0678614,-0.0120944,0.053372,0.0206747,-0.0605719,0.0325387,0.109192,-0.0182258,0.0572601,0.0129488,0.0330115,-0.00580455,0.0308074,-0.0108607,0.0594295,-0.0118384,-0.0321118,0.14426,0.0621783,-0.00583501,-0.0221681,0.0697836,-0.0257386,0.0327316,0.029917,-0.067091,0.246508,-0.0318187,-0.0862145,0.305976,-0.0999037,0.0306549,0.273638,-0.0203718,-0.00265837,-0.0333475,-0.122631,-0.00479298,-0.0247376,0.0088961,-0.0343304,-0.053224,-0.0376404,0.00029768,0.0293618,-0.00393282,0.00555699,-0.0787731,0.0598965,-0.262534,-0.0370693,0.0615419,-0.0673923,-0.0914483,-0.225176,-0.0194947,0.0862473,0.00165912,-0.0571941,-0.0265162,-0.043109,-0.10955,0.0255468,0.00425776,-0.0054925,0.0924113,0.0458677,0.0109512,0.0544416,-0.0115502,0.0279903,-0.0255231,0.0107444,0.0700247,-0.00918255,0.0328569,0.0645307,-0.148554,0.016665,0.00339253,-0.0114095,0.0506847,0.0236664,-0.0143865,-0.0083437,0.00096129,0.0515871,-0.00899344,-0.0287454,0.0180647,0.0149134,-0.000437861,0.0362774,0.0422263,-0.0149037,0.00644572,-0.0325467,0.0078469,-0.0453324,-0.0278704,0.0983592,0.0862224,-0.0259213,-0.0109819,-0.0313885,-0.0225125,0.00773147,0.00799452,-0.0570559,-0.00584648,0.00253274,0.00727844,0.00619504,-0.0156908,-0.0391663,0.0173765,0.0342937,0.00703704,-0.00402151,-0.0111114,-0.0523007,-0.137883,-0.00616822,0.0109217,0.0622285,-0.00213635
-0.00580768,0.00665642,-0.0584452,0.00624043,0.0915205,-0.0284622,0.0795291,-0.141198,-0.0267583,0.047609,-0.017395,-0.0764273,0.0109791,0.0370062,0.123858,-0.0338051,-0.0459241,-0.0284896,-0.00886885,-0.170822,-0.0599332,-0.0274443,0.150932,-0.0509023,-0.16294,-0.064091,0.100324,0.107507,-0.179623,0.0156653,-0.175181,0.0899869,0.0500909,0.0786393,-0.137453,0.0503784,-0.138819,-0.0135836,-0.0914433,0.0180373,-0.109234,-0.0633372,-0.159791,0.0150711,-0.0155419,0.0473771,-0.0714042,0.0610105,-0.0117807,0.0443164,0.0234223,0.0394442,0.0115365,0.122633,0.0186976,0.0107393,-0.0204753,0.0083046,-0.0697719,0.00975915,-0.102943,-0.0543739,0.0185587,0.0122846,0.0108897,0.0263937,-0.0298312,-0.0196065,0.074365,0.00265936,0.0586088,-0.0538741,0.0255543,0.0268257,-0.0757203,0.0581947,-0.00595363,-0.0093663,-0.0650555,0.156911,0.049455,0.0152175,0.0126055,0.0524266,0.0388647,0.00720839,0.0061471,0.0924946,0.0131255,-0.121785,0.0235568,-0.00430984,0.0279865,0.14722,-0.0605388,0.00502908,0.0369363,-0.0864449,0.0366239,-0.00205223,-0.099975,0.129069,-0.00811306,-0.0401086,0.0444607,-0.00686774,0.0372935,-0.0405527,-0.0971919,-0.0234725,0.110593,0.0580496,-0.059554,-0.0242795,-0.0416719,0.179726,0.0954417,-0.0354752,0.0197552,0.0101527,-0.0911501,-0.0975977,0.0197677,0.00840472,-0.0748515,0.088968,-0.0445029,0.0603493,0.0166781,0.0200231,-0.0636235,0.0331762,0.0325312,-0.00894078,0.0272551,-0.125651,0.14798,0.0564123,-0.0385298,0.0201508,0.0433826,0.05166,-0.18789,-0.0553424,0.00679487,0.0800589,-0.102411,0.0169636,-0.131123,0.0021426,0.0677657,0.0556052,0.0820079,0.0404543,0.0487396,0.0870748,0.0979798,-0.0448612,-0.0632992,-0.0135809,-0.0756122,0.0227347,0.043516,-0.085066,-0.0836965,-0.0660796,-0.0957375,0.129885,-0.0865422,0.0426753,-0.0494462,0.00380601,-0.00257147,0.0286884,-0.0355596,-0.013136,-0.014231,-0.0477807,0.046934,-0.0340431,0.105764,0.12294,0.0345099,0.083737,-0.106087,-0.108553,-0.041481,0.0382792,0.0787492,-0.000474107,0.0591533,-0.0354651,0.0360255,0.0397655,-0.042007,-0.112618
0.0924551,0.0049587,-0.0985597,0.00435103,0.0382123,-0.00119007,0.0719924,0.0248322,0.0357207,-0.00906781,0.0778548,-0.0129813,0.0250954,-0.05885,-0.189478,0.0305744,0.0566149,0.0529273,-0.000949206,0.00280535,0.044081,0.133253,0.0439526,-0.0259966,-0.0270772,-0.034504,-0.0214039,-0.0365439,0.00104645,0.00144398,0.0706877,-0.00580297,0.0192338,-0.131408,0.158451,-0.00170248,-0.00672309,0.0598797,0.0757004,-0.00500961,0.120872,0.0610978,-0.0626011,-0.0127111,0.0262289,-0.134404,-0.0218961,-0.0238447,-0.0727154,-0.0850435,-0.020753,-0.0323273,-0.0325167,-0.0500176,-0.00354661,-0.0200865,0.0415739,0.0329173,0.0502969,0.00126598,-0.0520295,0.00678078,0.078555,0.0151032,-0.0557971,0.0559286,0.131062,0.024939,0.0461717,0.00990904,0.0400203,-0.0235111,-0.0385597,-0.0174793,-0.0860771,-0.026764,-0.0666012,-0.0341392,0.0153886,-0.0469775,-0.057232,-0.0539437,0.0356101,-0.150649,0.108364,-0.125362,0.0621383,-0.0165186,-0.113829,-0.0559835,0.0930327,0.00741692,-0.0273639,0.0658705,0.0961457,-0.000682303,-0.0157601,-0.105665,0.0700776,-0.0368265,-0.0348452,-0.048487,0.0280653,-0.029555,0.0383687,0.0184969,0.0424046,0.101113,0.174716,-0.00841994,0.0159328,-0.114237,0.0386557,0.0272686,-0.0421797,-0.0235671,-0.0337155,-0.137372,0.0623302,0.00289513,-0.11072,0.115795,0.041461,-0.00118324,-0.0810374,0.0990964,-0.0488957,0.0381665,-0.107802,-0.0362365,-0.00552798,-0.0612752,0.0574893,-0.00649193,0.0780231,-0.101893,0.0298042,0.103604,0.0520251,0.0559188,-0.00437332,-0.0744867,-0.0196688,-0.0289551,0.0758966,-0.0602505,0.0400416,-0.000858255,-0.115144,-0.139468,0.123744,0.0450633,-0.0385389,-0.0652406,0.0341954,0.0910928,-0.113107,0.13526,-0.0353316,0.0979988,7.28012e-006,0.0995659,0.143766,-0.0703417,-0.0548961,-0.269817,0.0245332,0.0345076,0.0320945,0.0901885,0.0249127,-0.0215175,-0.134277,0.024684,-0.00437114,-0.11261,0.086664,0.0969305,0.0259842,-0.10039,-0.00247552,0.00494625,-0.177582,0.0505741,0.00351306,-0.0886468,-0.107476,0.0154637,0.0458987,-0.015045,0.074626,0.0457194,-0.100678,0.148862,-0.0203473,0.0128042
